track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
0,1,100,car,1049.2784085860699,943.7202529708352,1.512,-0.094,-0.156,3.8,1.5
0,2,200,car,1049.4295666855444,943.7108802150208,3.008,-0.185,-0.148,3.8,1.5
0,3,300,car,1049.7304028361505,943.6923626854438,4.476,-0.272,-0.141,3.8,1.5
0,4,400,car,1050.1779999333285,943.6651494040799,5.901,-0.353,-0.133,3.8,1.5
0,5,500,car,1050.7680876942588,943.6298969422918,7.271,-0.424,-0.125,3.8,1.5
0,6,600,car,1051.4951633436513,943.5874500151497,8.575,-0.486,-0.117,3.8,1.5
0,7,700,car,1052.3526432729889,943.5388170769085,9.804,-0.537,-0.11,3.8,1.5
0,8,800,car,1053.3330386640746,943.4851421084693,10.951,-0.575,-0.102,3.8,1.5
0,9,900,car,1054.4281470883207,943.4276738594191,12.011,-0.599,-0.094,3.8,1.5
0,10,1000,car,1055.629251792316,943.3677338521791,12.981,-0.61,-0.086,3.8,1.5
0,11,1100,car,1056.9273207374301,943.3066845265398,13.859,-0.608,-0.079,3.8,1.5
0,12,1200,car,1058.3131976316372,943.245898686986,14.646,-0.592,-0.071,3.8,1.5
0,13,1300,car,1059.777778722847,943.1867312635013,15.344,-0.562,-0.063,3.8,1.5
0,14,1400,car,1061.3121699977453,943.1304943312932,15.957,-0.521,-0.055,3.8,1.5
0,15,1500,car,1062.9078210406713,943.0784358702437,16.488,-0.467,-0.048,3.8,1.5
0,16,1600,car,1064.5566333681074,943.0317226540388,16.944,-0.403,-0.04,3.8,1.5
0,17,1700,car,1066.2510191164408,942.9914235404171,17.33,-0.329,-0.033,3.8,1.5
0,18,1800,car,1067.9839692928804,942.9585027554745,17.651,-0.247,-0.026,3.8,1.5
0,19,1900,car,1069.749104383547,942.9338179998739,17.916,-0.157,-0.019,3.8,1.5
0,20,2000,car,1071.5406660636286,942.9181158322881,18.128,-0.061,-0.012,3.8,1.5
0,21,2100,car,1073.3535050784687,942.9120323184987,18.295,0.041,-0.006,3.8,1.5
0,22,2200,car,1075.183052795827,942.916095584655,18.422,0.146,0.001,3.8,1.5
0,23,2300,car,1077.0252796832403,942.9307299021052,18.514,0.255,0.007,3.8,1.5
0,24,2400,car,1078.8766437892866,942.9562604171114,18.574,0.367,0.014,3.8,1.5
0,25,2500,car,1080.734031796919,942.9929180835826,18.607,0.479,0.02,3.8,1.5
0,26,2600,car,1082.5946950528955,943.0408442578541,18.615,0.593,0.026,3.8,1.5
0,27,2700,car,1084.4561821411153,943.1000944648881,18.601,0.705,0.033,3.8,1.5
0,28,2800,car,1086.3162694608206,943.1706411222291,18.566,0.817,0.04,3.8,1.5
0,29,2900,car,1088.172890456002,943.2523749230803,18.512,0.927,0.047,3.8,1.5
