track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
0,1,100,car,1026.9564039929337,942.8329612255718,1.244,-0.188,-0.191,3.8,1.5
0,2,200,car,1027.0808191314536,942.814189216348,2.476,-0.373,-0.191,3.8,1.5
0,3,300,car,1027.3284068906562,942.7769242721474,3.683,-0.552,-0.19,3.8,1.5
0,4,400,car,1027.6967188265648,942.7217167379338,4.855,-0.723,-0.189,3.8,1.5
0,5,500,car,1028.182172086324,942.6493728436795,5.98,-0.884,-0.187,3.8,1.5
0,6,600,car,1028.780152223112,942.5609326475551,7.05,-1.033,-0.185,3.8,1.5
0,7,700,car,1029.4851424035292,942.4576421762215,8.057,-1.167,-0.183,3.8,1.5
0,8,800,car,1030.2908729943374,942.3409211612154,8.996,-1.286,-0.18,3.8,1.5
0,9,900,car,1031.1904847983083,942.2123276407484,9.862,-1.388,-0.176,3.8,1.5
0,10,1000,car,1032.176698780434,942.0735210108805,10.653,-1.473,-0.173,3.8,1.5
0,11,1100,car,1033.241985420904,941.926224926705,11.367,-1.54,-0.168,3.8,1.5
0,12,1200,car,1034.3787273013643,941.7721914544143,12.006,-1.59,-0.163,3.8,1.5
0,13,1300,car,1035.5793693025264,941.6131676006411,12.572,-1.623,-0.158,3.8,1.5
0,14,1400,car,1036.8365520113532,941.4508652506198,13.067,-1.639,-0.153,3.8,1.5
0,15,1500,car,1038.143224983879,941.2869352280344,13.495,-1.64,-0.147,3.8,1.5
0,16,1600,car,1039.4927380402814,941.1229458920523,13.862,-1.626,-0.141,3.8,1.5
0,17,1700,car,1040.878909756939,940.9603664904294,14.172,-1.598,-0.134,3.8,1.5
0,18,1800,car,1042.296073758012,940.8005553018986,14.43,-1.558,-0.128,3.8,1.5
0,19,1900,car,1043.7391040920834,940.644752209903,14.643,-1.507,-0.121,3.8,1.5
0,20,2000,car,1045.20342186784,940.4940753434694,14.816,-1.446,-0.114,3.8,1.5
0,21,2100,car,1046.6849859595097,940.349521328825,14.953,-1.376,-0.107,3.8,1.5
0,22,2200,car,1048.1802706618814,940.2119683965673,15.06,-1.298,-0.1,3.8,1.5
0,23,2300,car,1049.6862333626643,940.082181897506,15.14,-1.214,-0.093,3.8,1.5
0,24,2400,car,1051.200275393924,939.9608215469126,15.199,-1.124,-0.085,3.8,1.5
0,25,2500,car,1052.7201985600477,939.8484497226076,15.24,-1.029,-0.078,3.8,1.5
0,26,2600,car,1054.2441599486529,939.7455404092243,15.265,-0.931,-0.071,3.8,1.5
0,27,2700,car,1055.770626950702,939.6524883671394,15.277,-0.829,-0.063,3.8,1.5
0,28,2800,car,1057.298334082791,939.5696180517589,15.279,-0.724,-0.056,3.8,1.5
0,29,2900,car,1058.8262427814784,939.4971920957016,15.273,-0.618,-0.048,3.8,1.5
0,30,3000,car,1060.353504961474,939.4354191283002,15.259,-0.51,-0.041,3.8,1.5
0,31,3100,car,1061.8794307340263,939.384460808577,15.24,-0.4,-0.034,3.8,1.5
0,32,3200,car,1063.403460519607,939.3444379913765,15.217,-0.29,-0.026,3.8,1.5
0,33,3300,car,1064.9251413421898,939.3154359857862,15.19,-0.179,-0.019,3.8,1.5
0,34,3400,car,1066.4441073056814,939.2975090507205,15.16,-0.068,-0.011,3.8,1.5
0,35,3500,car,1067.9600636941648,939.2906839545905,15.127,0.043,-0.003,3.8,1.5
0,36,3600,car,1069.4727743798433,939.2949628942683,15.093,0.154,0.004,3.8,1.5
0,37,3700,car,1070.9820521097113,939.3103257215306,15.057,0.264,0.012,3.8,1.5
0,38,3800,car,1072.4877512471026,939.3367315869502,15.02,0.374,0.02,3.8,1.5
0,39,3900,car,1073.989762464009,939.3741201426069,14.982,0.483,0.028,3.8,1.5
0,40,4000,car,1075.4880091114107,939.422412293686,14.944,0.591,0.035,3.8,1.5
0,41,4100,car,1076.9824448359054,939.4815107130078,14.906,0.698,0.043,3.8,1.5
0,42,4200,car,1078.4730381703005,939.5513027711161,14.867,0.804,0.051,3.8,1.5
0,43,4300,car,1079.959770483897,939.6316531676352,14.829,0.908,0.059,3.8,1.5
0,44,4400,car,1081.442658522225,939.7224035239785,14.791,1.01,0.067,3.8,1.5
0,45,4500,car,1082.9217504104054,939.8233792897223,14.754,1.11,0.074,3.8,1.5
0,46,4600,car,1084.3971102761843,939.9343865111831,14.717,1.208,0.082,3.8,1.5
0,47,4700,car,1085.868814982044,940.055211071098,14.681,1.304,0.09,3.8,1.5
0,48,4800,car,1087.336949260821,940.1856179469497,14.646,1.397,0.097,3.8,1.5
0,49,4900,car,1088.801598956798,940.3253502554226,14.612,1.488,0.105,3.8,1.5
0,50,5000,car,1090.262841842104,940.474128217526,14.579,1.575,0.113,3.8,1.5
0,51,5100,car,1091.7207357287232,940.6316478791609,14.546,1.659,0.12,3.8,1.5
0,52,5200,car,1093.175303401253,940.797579482588,14.512,1.74,0.127,3.8,1.5
0,53,5300,car,1094.626513946517,940.9715655551527,14.477,1.817,0.134,3.8,1.5
0,54,5400,car,1096.0742600371686,941.1532184279213,14.441,1.889,0.141,3.8,1.5
0,55,5500,car,1097.518331060218,941.3421172732477,14.401,1.957,0.147,3.8,1.5
0,56,5600,car,1098.958381689504,941.5378044932389,14.355,2.02,0.153,3.8,1.5
0,57,5700,car,1100.3938960249232,941.7397814713889,14.303,2.077,0.158,3.8,1.5
0,58,5800,car,1101.8241474766528,941.947503624568,14.24,2.129,0.163,3.8,1.5
0,59,5900,car,1103.248154936659,942.1603748178733,14.165,2.174,0.167,3.8,1.5
0,60,6000,car,1104.664636063448,942.3777413055981,14.073,2.211,0.17,3.8,1.5
0,61,6100,car,1106.0719588962415,942.5988852770788,13.961,2.241,0.174,3.8,1.5
0,62,6200,car,1107.4680934069988,942.8230183284727,13.825,2.263,0.176,3.8,1.5
0,63,6300,car,1108.8505651677362,943.0492751866291,13.658,2.274,0.178,3.8,1.5
0,64,6400,car,1110.216413363948,943.2767080958182,13.457,2.276,0.18,3.8,1.5
0,65,6500,car,1111.562156075758,943.5042823244029,13.216,2.266,0.182,3.8,1.5
0,66,6600,car,1112.8837656810817,943.7308734541982,12.929,2.244,0.183,3.8,1.5
0,67,6700,car,1114.1766574642074,943.9552668364856,12.59,2.209,0.185,3.8,1.5
0,68,6800,car,1115.4356943398886,944.1761598917246,12.195,2.16,0.186,3.8,1.5
0,69,6900,car,1116.655210336115,944.3921677296872,11.738,2.097,0.186,3.8,1.5
0,70,7000,car,1117.8290548774435,944.6018324662964,11.216,2.018,0.187,3.8,1.5
0,71,7100,car,1118.95065929846,944.8036365844844,10.625,1.924,0.188,3.8,1.5
0,72,7200,car,1120.0131258408842,944.9960203114972,9.962,1.814,0.188,3.8,1.5
0,73,7300,car,1121.0093385184941,945.1774030572601,9.228,1.688,0.189,3.8,1.5
0,74,7400,car,1121.9320937653445,945.3462084312816,8.422,1.547,0.189,3.8,1.5
0,75,7500,car,1122.774247676131,945.5008923300214,7.546,1.391,0.189,3.8,1.5
0,76,7600,car,1123.5288754520418,945.6399732613584,6.606,1.221,0.189,3.8,1.5
0,77,7700,car,1124.1894374800297,945.7620638658931,5.605,1.038,0.19,3.8,1.5
0,78,7800,car,1124.7499457735526,945.865902482828,4.552,0.845,0.19,3.8,1.5
0,79,7900,car,1125.2051239934074,945.9503834802136,3.454,0.642,0.19,3.8,1.5
0,80,8000,car,1125.5505540864026,946.0145850259988,2.322,0.432,0.19,3.8,1.5
0,81,8100,car,1125.7828029511038,946.0577931243873,1.167,0.217,0.19,3.8,1.5
0,82,8200,car,1125.8995232152683,946.0795206504989,1.167,0.217,0.19,3.8,1.5
1,1,100,car,1037.1317643845355,948.4364820646581,1.24,-0.155,-0.185,3.8,1.5
1,2,200,car,1037.2558134821586,948.4210068726159,2.469,-0.307,-0.182,3.8,1.5
1,3,300,car,1037.5026889228902,948.3903023340199,3.673,-0.454,-0.178,3.8,1.5
1,4,400,car,1037.8699815338828,948.3448530115494,4.842,-0.595,-0.174,3.8,1.5
1,5,500,car,1038.3541666683109,948.2853683150602,5.965,-0.726,-0.17,3.8,1.5
1,6,600,car,1038.950706217812,948.2127625566777,7.035,-0.846,-0.165,3.8,1.5
1,7,700,car,1039.6541768557563,948.128129841819,8.042,-0.954,-0.16,3.8,1.5
1,8,800,car,1040.4584184345579,948.0327148830661,8.983,-1.048,-0.156,3.8,1.5
1,9,900,car,1041.356695852477,947.9278812842823,9.852,-1.128,-0.151,3.8,1.5
1,10,1000,car,1042.341867388763,947.8150783109202,10.647,-1.193,-0.145,3.8,1.5
1,11,1100,car,1043.4065526075187,947.6958077249602,11.367,-1.242,-0.14,3.8,1.5
1,12,1200,car,1044.543293432943,947.571591857627,12.014,-1.276,-0.135,3.8,1.5
1,13,1300,car,1045.7447029490218,947.4439438572922,12.589,-1.296,-0.129,3.8,1.5
1,14,1400,car,1047.0035973380855,947.314341290786,13.095,-1.301,-0.123,3.8,1.5
1,15,1500,car,1048.313107945505,947.1842033181932,13.537,-1.293,-0.118,3.8,1.5
1,16,1600,car,1049.6667713306197,947.054872251943,13.918,-1.273,-0.112,3.8,1.5
1,17,1700,car,1051.0585966824215,946.9275993272001,14.245,-1.241,-0.106,3.8,1.5
1,18,1800,car,1052.4831111489875,946.8035347775703,14.523,-1.198,-0.099,3.8,1.5
1,19,1900,car,1053.9353843323572,946.6837219873576,14.756,-1.146,-0.093,3.8,1.5
1,20,2000,car,1055.4110341546395,946.5690951939937,14.952,-1.086,-0.087,3.8,1.5
1,21,2100,car,1056.9062168559105,946.4604804120557,15.114,-1.019,-0.081,3.8,1.5
1,22,2200,car,1058.4176039398894,946.3585988346146,15.247,-0.945,-0.074,3.8,1.5
1,23,2300,car,1059.942349272074,946.264072365352,15.357,-0.866,-0.068,3.8,1.5
1,24,2400,car,1061.4780491340068,946.1774304693212,15.446,-0.783,-0.061,3.8,1.5
1,25,2500,car,1063.0226981443761,946.0991180427033,15.519,-0.696,-0.054,3.8,1.5
1,26,2600,car,1064.574643248522,946.0295037466656,15.579,-0.606,-0.047,3.8,1.5
1,27,2700,car,1066.1325378895028,945.9688883481447,15.628,-0.514,-0.04,3.8,1.5
1,28,2800,car,1067.6952978821362,945.917512964501,15.668,-0.419,-0.033,3.8,1.5
1,29,2900,car,1069.2620601031313,945.875566775735,15.701,-0.324,-0.027,3.8,1.5
1,30,3000,car,1070.832144887555,945.8431941197621,15.729,-0.227,-0.02,3.8,1.5
1,31,3100,car,1072.4050224629168,945.8205009383234,15.753,-0.129,-0.013,3.8,1.5
1,32,3200,car,1073.9802836298145,945.8075603927107,15.773,-0.031,-0.006,3.8,1.5
1,33,3300,car,1075.557593022215,945.8044139115885,15.791,0.067,0.0,3.8,1.5
1,34,3400,car,1077.1366791593175,945.8110773181013,15.807,0.165,0.007,3.8,1.5
1,35,3500,car,1078.7173339971719,945.8275472379211,15.82,0.263,0.013,3.8,1.5
1,36,3600,car,1080.2993812372338,945.8538008077865,15.833,0.36,0.019,3.8,1.5
1,37,3700,car,1081.8826608781276,945.8897970873356,15.844,0.457,0.025,3.8,1.5
1,38,3800,car,1083.4670148778332,945.9354778145582,15.853,0.553,0.032,3.8,1.5
1,39,3900,car,1085.0522733231126,945.9907673739905,15.86,0.648,0.038,3.8,1.5
1,40,4000,car,1086.6382401932706,946.055571976805,15.864,0.742,0.044,3.8,1.5
1,41,4100,car,1088.224678136927,946.1297782045384,15.866,0.835,0.05,3.8,1.5
1,42,4200,car,1089.8112775283307,946.2132532655887,15.864,0.926,0.056,3.8,1.5
1,43,4300,car,1091.3976556255386,946.3058384472697,15.857,1.015,0.062,3.8,1.5
1,44,4400,car,1092.9833464182655,946.4073428870026,15.844,1.102,0.068,3.8,1.5
1,45,4500,car,1094.5677546962575,946.5175425220643,15.824,1.186,0.074,3.8,1.5
1,46,4600,car,1096.1501267426784,946.6361744342356,15.794,1.268,0.08,3.8,1.5
1,47,4700,car,1097.7295164838044,946.7629303856523,15.752,1.345,0.086,3.8,1.5
1,48,4800,car,1099.3047473856466,946.8974497018853,15.696,1.419,0.092,3.8,1.5
1,49,4900,car,1100.8743703864006,947.03931160804,15.622,1.487,0.098,3.8,1.5
1,50,5000,car,1102.436618719765,947.1880270957267,15.527,1.55,0.103,3.8,1.5
1,51,5100,car,1103.9893608197187,947.3430307384592,15.407,1.606,0.109,3.8,1.5
1,52,5200,car,1105.5300528099772,947.5036724955374,15.256,1.655,0.114,3.8,1.5
1,53,5300,car,1107.0556928073077,947.6692102622918,15.071,1.696,0.12,3.8,1.5
1,54,5400,car,1108.5627794716565,947.8388032576472,14.845,1.727,0.125,3.8,1.5
1,55,5500,car,1110.0472775935161,948.011507027124,14.573,1.748,0.129,3.8,1.5
1,56,5600,car,1111.5045939320614,948.1862704994337,14.25,1.757,0.134,3.8,1.5
1,57,5700,car,1112.9295664632632,948.3619356404945,13.869,1.753,0.139,3.8,1.5
1,58,5800,car,1114.3164701721369,948.5372403712529,13.426,1.736,0.143,3.8,1.5
1,59,5900,car,1115.6590422556699,948.7108250587352,12.915,1.704,0.147,3.8,1.5
1,60,6000,car,1116.950528942219,948.8812431423041,12.332,1.657,0.15,3.8,1.5
1,61,6100,car,1118.1837554706838,949.0469759110659,11.675,1.595,0.154,3.8,1.5
1,62,6200,car,1119.351219700486,949.206451740233,10.94,1.516,0.157,3.8,1.5
1,63,6300,car,1120.4452086711894,949.3580693386195,10.127,1.422,0.16,3.8,1.5
1,64,6400,car,1121.4579360430155,949.5002248823372,9.238,1.311,0.163,3.8,1.5
1,65,6500,car,1122.3816970977025,949.6313420749914,8.273,1.186,0.165,3.8,1.5
1,66,6600,car,1123.2090367217986,949.7499046184099,7.239,1.046,0.167,3.8,1.5
1,67,6700,car,1123.9329245021781,949.8544896479358,6.14,0.893,0.169,3.8,1.5
1,68,6800,car,1124.5469302590393,949.9438012574607,4.985,0.729,0.17,3.8,1.5
1,69,6900,car,1125.0453930285146,950.0167024463162,3.782,0.555,0.171,3.8,1.5
1,70,7000,car,1125.423575866567,950.0722444163964,2.542,0.374,0.172,3.8,1.5
1,71,7100,car,1125.6777996827857,950.1096918309665,1.278,0.189,0.173,3.8,1.5
1,72,7200,car,1125.8055497635385,950.1285427904128,1.278,0.189,0.174,3.8,1.5
