track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
0,1,100,car,1057.9652050763536,945.7523173132549,1.379,-0.039,-0.118,3.8,1.5
0,2,200,car,1058.1031474597623,945.7484469555271,2.745,-0.076,-0.111,3.8,1.5
0,3,300,car,1058.377631406206,945.7408622393864,4.083,-0.11,-0.104,3.8,1.5
0,4,400,car,1058.785896629532,945.7298702307402,5.38,-0.14,-0.097,3.8,1.5
0,5,500,car,1059.3239040611554,945.7159193260827,6.625,-0.163,-0.089,3.8,1.5
0,6,600,car,1059.986451979185,945.699585337712,7.809,-0.18,-0.082,3.8,1.5
0,7,700,car,1060.7673219855337,945.6815539921503,8.921,-0.19,-0.074,3.8,1.5
0,8,800,car,1061.6594482311073,945.6626006768098,9.957,-0.19,-0.066,3.8,1.5
0,9,900,car,1062.655102061686,945.643568405649,10.91,-0.182,-0.059,3.8,1.5
0,10,1000,car,1063.7460842830594,945.6253449421731,11.778,-0.165,-0.051,3.8,1.5
0,11,1100,car,1064.9239173508186,945.6088400207798,12.561,-0.139,-0.043,3.8,1.5
0,12,1200,car,1066.1800300114455,945.5949635773213,13.259,-0.104,-0.035,3.8,1.5
0,13,1300,car,1067.5059282905684,945.5846056873461,13.874,-0.06,-0.028,3.8,1.5
0,14,1400,car,1068.8933476487343,945.5786189050419,14.41,-0.008,-0.02,3.8,1.5
0,15,1500,car,1070.3343826536093,945.577803361725,14.872,0.051,-0.013,3.8,1.5
0,16,1600,car,1071.8215917468183,945.5828949504963,15.265,0.117,-0.006,3.8,1.5
0,17,1700,car,1073.3480543837668,945.5945528523534,15.594,0.188,0.001,3.8,1.5
0,18,1800,car,1074.9074362174313,945.6133558386149,15.866,0.264,0.008,3.8,1.5
0,19,1900,car,1076.4940364307504,945.6398023545645,16.087,0.345,0.014,3.8,1.5
0,20,2000,car,1078.1027785662932,945.6743072162416,16.264,0.429,0.021,3.8,1.5
0,21,2100,car,1079.7291963871112,945.7172028183226,16.402,0.515,0.027,3.8,1.5
0,22,2200,car,1081.3694033688298,945.7687417254442,16.506,0.604,0.033,3.8,1.5
0,23,2300,car,1083.0200486879303,945.8291003981834,16.582,0.693,0.039,3.8,1.5
0,24,2400,car,1084.678262908433,945.898383382045,16.633,0.782,0.045,3.8,1.5
0,25,2500,car,1086.3415958190012,945.9766275570863,16.664,0.872,0.051,3.8,1.5
0,26,2600,car,1088.0079489549796,946.0638061203807,16.676,0.96,0.057,3.8,1.5
0,27,2700,car,1089.675504506858,946.1598319024835,16.671,1.047,0.063,3.8,1.5
0,28,2800,car,1091.3426520691526,946.2645596994419,16.653,1.132,0.069,3.8,1.5
0,29,2900,car,1093.007914279813,946.377787465903,16.62,1.215,0.075,3.8,1.5
0,30,3000,car,1094.6698720443223,946.4992562429902,16.572,1.294,0.081,3.8,1.5
0,31,3100,car,1096.3270898188443,946.6286487879777,16.51,1.369,0.086,3.8,1.5
0,32,3200,car,1097.978041399113,946.7655868369847,16.43,1.44,0.092,3.8,1.5
0,33,3300,car,1099.6210365201227,946.9096272394736,16.331,1.506,0.097,3.8,1.5
0,34,3400,car,1101.2541491265054,947.0602570679664,16.21,1.566,0.102,3.8,1.5
0,35,3500,car,1102.8751479044402,947.2168880098637,16.063,1.62,0.107,3.8,1.5
0,36,3600,car,1104.4814305731952,947.3788504033432,15.885,1.665,0.112,3.8,1.5
0,37,3700,car,1106.069963382861,947.5453873613627,15.673,1.703,0.117,3.8,1.5
0,38,3800,car,1107.6372280367063,947.7156494576938,15.42,1.73,0.121,3.8,1.5
0,39,3900,car,1109.1791783292729,947.8886905581327,15.12,1.748,0.125,3.8,1.5
0,40,4000,car,1110.6912093655756,948.0634653654197,14.769,1.754,0.129,3.8,1.5
0,41,4100,car,1112.1681421292164,948.2388292908004,14.361,1.747,0.133,3.8,1.5
0,42,4200,car,1113.6042108850672,948.413543082369,13.889,1.727,0.137,3.8,1.5
0,43,4300,car,1114.9931072300515,948.5862765057328,13.349,1.693,0.14,3.8,1.5
0,44,4400,car,1116.3280400378667,948.7556166624144,12.737,1.645,0.144,3.8,1.5
0,45,4500,car,1117.6017840855804,948.9200846306424,12.05,1.581,0.147,3.8,1.5
0,46,4600,car,1118.8067756691476,949.0781534721472,11.285,1.501,0.15,3.8,1.5
0,47,4700,car,1119.9352314940757,949.2282702774576,10.441,1.406,0.153,3.8,1.5
0,48,4800,car,1120.9792887476412,949.3688818471156,9.519,1.296,0.156,3.8,1.5
0,49,4900,car,1121.931162868426,949.4984633370957,8.522,1.171,0.158,3.8,1.5
0,50,5000,car,1122.7833183519842,949.6155491704529,7.453,1.032,0.16,3.8,1.5
0,51,5100,car,1123.528646716811,949.7187650234816,6.32,0.881,0.161,3.8,1.5
0,52,5200,car,1124.1606448695586,949.806859765165,5.129,0.719,0.163,3.8,1.5
0,53,5300,car,1124.673586588985,949.8787361502466,3.891,0.547,0.164,3.8,1.5
0,54,5400,car,1125.062679714089,949.933478816005,2.615,0.369,0.165,3.8,1.5
0,55,5500,car,1125.3242019142087,949.9703784306554,1.314,0.186,0.166,3.8,1.5
0,56,5600,car,1125.455608740405,949.988950953748,1.314,0.186,0.166,3.8,1.5
1,1,100,car,1115.4050957655859,948.7942693910527,1.081,0.164,0.098,3.8,1.5
1,2,200,car,1115.513198355589,948.8106613124114,2.14,0.325,0.104,3.8,1.5
1,3,300,car,1115.7271951004357,948.8431235956747,3.155,0.479,0.11,3.8,1.5
1,4,400,car,1116.042714385757,948.8910186386399,4.106,0.624,0.116,3.8,1.5
1,5,500,car,1116.4533330877775,948.9534060554579,4.974,0.757,0.122,3.8,1.5
1,6,600,car,1116.9506964006102,949.0290579747029,5.74,0.874,0.127,3.8,1.5
1,7,700,car,1117.5246704192841,949.1164789774508,6.389,0.975,0.133,3.8,1.5
1,8,800,car,1118.1635649595107,949.213934537266,6.908,1.055,0.139,3.8,1.5
1,9,900,car,1118.8543725807515,949.3194827128568,7.287,1.115,0.144,3.8,1.5
1,10,1000,car,1119.5830335703438,949.4310103104283,7.517,1.153,0.149,3.8,1.5
1,11,1100,car,1120.334721446859,949.5462729701023,7.594,1.167,0.153,3.8,1.5
1,12,1200,car,1121.094143371289,949.662938610987,7.517,1.157,0.158,3.8,1.5
1,13,1300,car,1121.8458495624636,949.7786336228396,7.287,1.124,0.161,3.8,1.5
1,14,1400,car,1122.5745457043517,949.8909908706377,6.909,1.067,0.165,3.8,1.5
1,15,1500,car,1123.2654024702322,949.9976986614821,6.39,0.989,0.167,3.8,1.5
1,16,1600,car,1123.9043561576457,950.0965497358877,5.74,0.889,0.17,3.8,1.5
1,17,1700,car,1124.478394519478,950.1854889051087,4.974,0.772,0.171,3.8,1.5
1,18,1800,car,1124.97582217227,950.2626584079142,4.107,0.638,0.173,3.8,1.5
1,19,1900,car,1125.386500015699,950.3264396560608,3.156,0.491,0.174,3.8,1.5
1,20,2000,car,1125.7020684405536,950.3754927558057,2.14,0.333,0.175,3.8,1.5
1,21,2100,car,1125.9161003098027,950.4087840848446,1.081,0.168,0.176,3.8,1.5
1,22,2200,car,1126.0242212037092,950.4256082123875,1.081,0.168,0.176,3.8,1.5
2,1,100,car,1124.5946598602256,946.9282536812744,0.311,0.052,0.143,3.8,1.5
2,2,200,car,1124.6257202403508,946.933417408625,0.603,0.1,0.148,3.8,1.5
2,3,300,car,1124.6860527132546,946.9434477492043,0.861,0.143,0.152,3.8,1.5
2,4,400,car,1124.7721628711372,946.9577638860006,1.069,0.178,0.157,3.8,1.5
2,5,500,car,1124.879038717811,946.975532481749,1.214,0.202,0.16,3.8,1.5
2,6,600,car,1125.0004653594651,946.9957202213315,1.289,0.214,0.163,3.8,1.5
2,7,700,car,1125.1293845724638,947.0171536234361,1.289,0.214,0.166,3.8,1.5
2,8,800,car,1125.258303792932,947.0385870239362,1.214,0.202,0.168,3.8,1.5
2,9,900,car,1125.3797304495997,947.0587747571267,1.069,0.178,0.17,3.8,1.5
2,10,1000,car,1125.486606318786,947.0765433972814,0.861,0.143,0.171,3.8,1.5
2,11,1100,car,1125.5727165167027,947.0908597787496,0.603,0.1,0.172,3.8,1.5
2,12,1200,car,1125.6330490680837,947.1008908032649,0.311,0.052,0.173,3.8,1.5
2,13,1300,car,1125.6641095191871,947.10605518802,0.311,0.052,0.174,3.8,1.5
