track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
0,1,100,car,1038.2211489183637,948.3077003761887,1.536,-0.162,-0.205,3.8,1.5
0,2,200,car,1038.3747101183824,948.2915152255606,3.056,-0.321,-0.183,3.8,1.5
0,3,300,car,1038.680338071967,948.2594296610565,4.548,-0.474,-0.179,3.8,1.5
0,4,400,car,1039.135091827854,948.2120043177389,5.996,-0.619,-0.177,3.8,1.5
0,5,500,car,1039.7346697670189,948.1500602090634,7.389,-0.754,-0.171,3.8,1.5
0,6,600,car,1040.4735252646574,948.0746553700388,8.715,-0.876,-0.16,3.8,1.5
0,7,700,car,1041.34503080428,947.9870563320161,9.966,-0.984,-0.152,3.8,1.5
0,8,800,car,1042.3416514825117,947.8887037446386,11.135,-1.075,-0.152,3.8,1.5
0,9,900,car,1043.4551437041566,947.781176204651,12.216,-1.15,-0.139,3.8,1.5
0,10,1000,car,1044.6767532275603,947.666152021015,13.207,-1.208,-0.132,3.8,1.5
0,11,1100,car,1045.997423461481,947.5453711561897,14.106,-1.248,-0.127,3.8,1.5
0,12,1200,car,1047.4079852885175,947.4205980273142,14.914,-1.27,-0.119,3.8,1.5
0,13,1300,car,1048.899336022404,947.2935878024289,15.633,-1.275,-0.11,3.8,1.5
0,14,1400,car,1050.4625945870948,947.1660555867437,16.267,-1.264,-0.102,3.8,1.5
0,15,1500,car,1052.0892462568386,947.0396511248836,16.82,-1.237,-0.095,3.8,1.5
0,16,1600,car,1053.7712418960493,946.9159382546372,17.298,-1.196,-0.085,3.8,1.5
0,17,1700,car,1055.5010779070126,946.7963766580644,17.708,-1.141,-0.077,3.8,1.5
0,18,1800,car,1057.2718506161661,946.6823112338479,18.054,-1.073,-0.071,3.8,1.5
0,19,1900,car,1059.0772886788714,946.5749658281809,18.345,-0.995,-0.064,3.8,1.5
0,20,2000,car,1060.9117584455962,946.4754396997067,18.585,-0.907,-0.057,3.8,1.5
0,21,2100,car,1062.7702484174508,946.3847073749174,18.781,-0.811,-0.044,3.8,1.5
0,22,2200,car,1064.6483252360283,946.3036188195757,18.938,-0.707,-0.038,3.8,1.5
0,23,2300,car,1066.5420983556437,946.2329060801504,19.061,-0.597,-0.031,3.8,1.5
0,24,2400,car,1068.4482008461894,946.1731931834432,19.155,-0.482,-0.024,3.8,1.5
0,25,2500,car,1070.3637185244331,946.1250005765867,19.224,-0.362,-0.014,3.8,1.5
0,26,2600,car,1072.2861321337182,946.0887522418868,19.271,-0.24,-0.007,3.8,1.5
0,27,2700,car,1074.2132577816935,946.0647819694772,19.299,-0.114,-0.001,3.8,1.5
0,28,2800,car,1076.1431913848965,946.0533398943311,19.311,0.013,0.011,3.8,1.5
0,29,2900,car,1078.0742556418013,946.0545975523511,19.307,0.141,0.019,3.8,1.5
0,30,3000,car,1080.0049513922145,946.0686529421998,19.289,0.269,0.029,3.8,1.5
0,31,3100,car,1081.933889905684,946.0955316846988,19.259,0.397,0.035,3.8,1.5
0,32,3200,car,1083.8597524890554,946.1351897155777,19.215,0.523,0.04,3.8,1.5
0,33,3300,car,1085.7812440505907,946.187512824523,19.158,0.648,0.053,3.8,1.5
0,34,3400,car,1087.6970379117713,946.2523169146892,19.087,0.77,0.059,3.8,1.5
0,35,3500,car,1089.6057226527341,946.3293441711994,19.0,0.889,0.068,3.8,1.5
0,36,3600,car,1091.5057584916333,946.4182600515704,18.897,1.004,0.074,3.8,1.5
0,37,3700,car,1093.3954175125104,946.5186481556243,18.773,1.114,0.082,3.8,1.5
0,38,3800,car,1095.2727327669963,946.630006714259,18.627,1.217,0.089,3.8,1.5
0,39,3900,car,1097.1354340350197,946.7517402325444,18.455,1.314,0.096,3.8,1.5
0,40,4000,car,1098.980906753898,946.8831549316097,18.252,1.403,0.102,3.8,1.5
0,41,4100,car,1100.8061251010672,947.02345006751,18.015,1.483,0.109,3.8,1.5
0,42,4200,car,1102.6075890575066,947.17172018258,17.737,1.552,0.117,3.8,1.5
0,43,4300,car,1104.3812959504335,947.3269419214278,17.414,1.61,0.124,3.8,1.5
0,44,4400,car,1106.1227275947824,947.4879677612902,17.041,1.656,0.131,3.8,1.5
0,45,4500,car,1107.8267942727996,947.6535325274601,16.61,1.687,0.137,3.8,1.5
0,46,4600,car,1109.4878212721028,947.8222534905459,16.117,1.704,0.143,3.8,1.5
0,47,4700,car,1111.099565934556,947.9926357418756,15.557,1.704,0.148,3.8,1.5
0,48,4800,car,1112.6552355809995,948.1630799434496,14.923,1.688,0.153,3.8,1.5
0,49,4900,car,1114.1475439271294,948.3318967295343,14.212,1.654,0.16,3.8,1.5
0,50,5000,car,1115.5687784060965,948.4973240600781,13.421,1.602,0.167,3.8,1.5
0,51,5100,car,1116.9109037421122,948.6575486741284,12.548,1.532,0.17,3.8,1.5
0,52,5200,car,1118.1656840748662,948.8107323480272,11.591,1.443,0.175,3.8,1.5
0,53,5300,car,1119.324821366032,948.9550427064652,10.553,1.336,0.179,3.8,1.5
0,54,5400,car,1120.3801250935878,949.0886866469514,9.436,1.213,0.185,3.8,1.5
0,55,5500,car,1121.3236808030927,949.2099447919346,8.244,1.073,0.188,3.8,1.5
0,56,5600,car,1122.1480369863395,949.317209696309,6.983,0.918,0.193,3.8,1.5
