track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
0,1,100,car,1059.2125495840942,946.386096794232,1.296,-0.042,-0.085,3.8,1.5
0,2,200,car,1059.342129867278,946.3819430355009,2.579,-0.082,-0.078,3.8,1.5
0,3,300,car,1059.5999862088402,946.3737712242108,3.836,-0.119,-0.076,3.8,1.5
0,4,400,car,1059.9835501194852,946.3618482689067,5.055,-0.153,-0.065,3.8,1.5
0,5,500,car,1060.489057889032,946.3465646611234,6.226,-0.181,-0.06,3.8,1.5
0,6,600,car,1061.111661807739,946.3284222296207,7.339,-0.204,-0.055,3.8,1.5
0,7,700,car,1061.8455613304009,946.3080199588126,8.386,-0.22,-0.051,3.8,1.5
0,8,800,car,1062.6841570097229,946.28603598621,9.361,-0.228,-0.044,3.8,1.5
0,9,900,car,1063.62022389525,946.2632109151612,10.259,-0.229,-0.037,3.8,1.5
0,10,1000,car,1064.6460864431745,946.2403269258068,11.077,-0.221,-0.029,3.8,1.5
0,11,1100,car,1065.7537949991295,946.2181899335914,11.815,-0.206,-0.023,3.8,1.5
0,12,1200,car,1066.9353012792906,946.1976107705673,12.473,-0.182,-0.016,3.8,1.5
0,13,1300,car,1068.182618412239,946.1793897974039,13.053,-0.151,-0.012,3.8,1.5
0,14,1400,car,1069.4879536994588,946.164299416994,13.559,-0.112,-0.003,3.8,1.5
0,15,1500,car,1070.843842192298,946.1530753864708,13.994,-0.067,-0.0,3.8,1.5
0,16,1600,car,1072.2432457047983,946.1464059409989,14.364,-0.015,0.008,3.8,1.5
0,17,1700,car,1073.6796290601158,946.1449234769716,14.674,0.043,0.014,3.8,1.5
0,18,1800,car,1075.146990512483,946.1491979906805,14.929,0.105,0.021,3.8,1.5
0,19,1900,car,1076.6399106445601,946.159736630655,15.137,0.172,0.025,3.8,1.5
0,20,2000,car,1078.153581887257,946.1769854630425,15.302,0.243,0.03,3.8,1.5
0,21,2100,car,1079.6837853020247,946.2013299455565,15.431,0.318,0.036,3.8,1.5
0,22,2200,car,1081.226868361508,946.2330960013613,15.528,0.395,0.04,3.8,1.5
0,23,2300,car,1082.7797036705247,946.2725514818379,15.6,0.474,0.046,3.8,1.5
0,24,2400,car,1084.3396571698784,946.3199127307846,15.649,0.554,0.05,3.8,1.5
0,25,2500,car,1085.9045259259171,946.3753452063684,15.679,0.636,0.057,3.8,1.5
0,26,2600,car,1087.472473890631,946.4389668525972,15.695,0.719,0.062,3.8,1.5
0,27,2700,car,1089.0419783754314,946.510849291263,15.698,0.802,0.066,3.8,1.5
0,28,2800,car,1090.6117552842084,946.5910189654296,15.689,0.884,0.07,3.8,1.5
0,29,2900,car,1092.1806968058113,946.6794562246027,15.671,0.966,0.073,3.8,1.5
0,30,3000,car,1093.7477955711333,946.7760941711077,15.643,1.047,0.078,3.8,1.5
0,31,3100,car,1095.3120793258674,946.8808144659884,15.605,1.126,0.086,3.8,1.5
0,32,3200,car,1096.872536472617,946.9934432443581,15.555,1.203,0.088,3.8,1.5
