track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
0,1,100,car,1033.0560213046763,944.5131301077088,1.432,-0.168,-0.184,3.8,1.5
0,2,200,car,1033.1992182780946,944.496360237127,2.849,-0.333,-0.177,3.8,1.5
0,3,300,car,1033.4841653273895,944.4631061074992,4.239,-0.492,-0.176,3.8,1.5
0,4,400,car,1033.9080156533726,944.4139317780143,5.586,-0.643,-0.162,3.8,1.5
0,5,500,car,1034.4666068858799,944.3496624567334,6.88,-0.783,-0.157,3.8,1.5
0,6,600,car,1035.1545767495797,944.2713625059538,8.109,-0.911,-0.155,3.8,1.5
0,7,700,car,1035.965521382528,944.1803044175923,9.266,-1.024,-0.148,3.8,1.5
0,8,800,car,1036.8921670308753,944.0779357364005,10.344,-1.121,-0.141,3.8,1.5
0,9,900,car,1037.9265662972286,943.9658418184091,11.337,-1.201,-0.134,3.8,1.5
0,10,1000,car,1039.0602942555468,943.8457069091784,12.244,-1.264,-0.129,3.8,1.5
0,11,1100,car,1040.2846508548453,943.7192751465916,13.062,-1.31,-0.13,3.8,1.5
0,12,1200,car,1041.590846048064,943.5883129793004,13.793,-1.337,-0.121,3.8,1.5
0,13,1300,car,1042.970180212941,943.4545748175677,14.44,-1.348,-0.115,3.8,1.5
0,14,1400,car,1044.4141955897933,943.3197708077198,15.006,-1.342,-0.106,3.8,1.5
0,15,1500,car,1045.9148104368787,943.185541266107,15.496,-1.321,-0.099,3.8,1.5
0,16,1600,car,1047.4644170376182,943.0534338912933,15.915,-1.285,-0.092,3.8,1.5
0,17,1700,car,1049.0559656531584,942.9248864347928,16.27,-1.237,-0.082,3.8,1.5
0,18,1800,car,1050.6830135623713,942.8012155023279,16.567,-1.176,-0.074,3.8,1.5
0,19,1900,car,1052.3397484867655,942.6836095233173,16.812,-1.105,-0.07,3.8,1.5
0,20,2000,car,1054.02099320556,942.5731247985934,17.012,-1.024,-0.06,3.8,1.5
0,21,2100,car,1055.7221881702008,942.4706873593925,17.172,-0.936,-0.051,3.8,1.5
0,22,2200,car,1057.439366734876,942.377096613357,17.297,-0.841,-0.046,3.8,1.5
0,23,2300,car,1059.1691021207882,942.2930297897191,17.394,-0.74,-0.036,3.8,1.5
0,24,2400,car,1060.9084667067027,942.219053022817,17.465,-0.634,-0.026,3.8,1.5
0,25,2500,car,1062.654977919266,942.155629122446,17.516,-0.525,-0.018,3.8,1.5
0,26,2600,car,1064.4065317735262,942.1031265694585,17.548,-0.413,-0.011,3.8,1.5
0,27,2700,car,1066.1613596465315,942.0618299726594,17.566,-0.299,-0.002,3.8,1.5
0,28,2800,car,1067.9179476346246,942.0319464477311,17.571,-0.183,0.008,3.8,1.5
0,29,2900,car,1069.6749985647925,942.0136162237299,17.564,-0.067,0.014,3.8,1.5
0,30,3000,car,1071.4314126510637,942.0069242615266,17.548,0.05,0.022,3.8,1.5
0,31,3100,car,1073.1862270323502,942.0119053632834,17.524,0.166,0.029,3.8,1.5
0,32,3200,car,1074.938588599001,942.0285496609355,17.491,0.283,0.038,3.8,1.5
0,33,3300,car,1076.6877142830897,942.0568084609049,17.452,0.398,0.044,3.8,1.5
0,34,3400,car,1078.4328672094007,942.0965955982635,17.405,0.512,0.052,3.8,1.5
0,35,3500,car,1080.17334098132,942.1477924027189,17.351,0.625,0.059,3.8,1.5
0,36,3600,car,1081.9084285085864,942.2102476343158,17.29,0.735,0.068,3.8,1.5
0,37,3700,car,1083.637404568534,942.2837777998274,17.221,0.844,0.074,3.8,1.5
0,38,3800,car,1085.3595077944733,942.3681657673976,17.144,0.95,0.081,3.8,1.5
0,39,3900,car,1087.0739183565472,942.463158166294,17.058,1.053,0.087,3.8,1.5
0,40,4000,car,1088.7797246446491,942.5684605361145,16.962,1.153,0.093,3.8,1.5
0,41,4100,car,1090.4759036386579,942.6837348230761,16.854,1.249,0.1,3.8,1.5
0,42,4200,car,1092.1612763108096,942.8085951256445,16.732,1.34,0.106,3.8,1.5
0,43,4300,car,1093.8344877668374,942.9425961335776,16.595,1.426,0.114,3.8,1.5
0,44,4400,car,1095.4939899385415,943.085224247442,16.44,1.507,0.122,3.8,1.5
0,45,4500,car,1097.1379668977747,943.2358921797285,16.263,1.58,0.129,3.8,1.5
0,46,4600,car,1098.764311611956,943.3939326009811,16.062,1.647,0.136,3.8,1.5
0,47,4700,car,1100.3705606853825,943.5585883761989,15.833,1.704,0.14,3.8,1.5
0,48,4800,car,1101.9538591928426,943.7290064123931,15.571,1.752,0.146,3.8,1.5
0,49,4900,car,1103.510921631255,943.9042299260152,15.271,1.79,0.153,3.8,1.5
0,50,5000,car,1105.0379985946133,944.0831957959825,14.928,1.815,0.157,3.8,1.5
0,51,5100,car,1106.5308456542446,944.2647313638444,14.539,1.828,0.161,3.8,1.5
0,52,5200,car,1107.9847159777603,944.4475549513215,14.096,1.827,0.165,3.8,1.5
0,53,5300,car,1109.3943629339024,944.6302806215102,13.597,1.811,0.17,3.8,1.5
0,54,5400,car,1110.7540563361815,944.8114262464401,13.036,1.78,0.175,3.8,1.5
0,55,5500,car,1112.0576200249902,944.9894240233308,12.409,1.732,0.179,3.8,1.5
0,56,5600,car,1113.2984980219053,945.1626387158092,11.713,1.667,0.172,3.8,1.5
0,57,5700,car,1114.4698356877564,945.3293870525092,10.947,1.586,0.175,3.8,1.5
0,58,5800,car,1115.564584427547,945.4879626025233,10.11,1.487,0.175,3.8,1.5
0,59,5900,car,1116.5756225751431,945.6366635331292,9.203,1.372,0.177,3.8,1.5
0,60,6000,car,1117.4959028481576,945.7738248758739,8.227,1.24,0.178,3.8,1.5
0,61,6100,car,1118.318601243919,945.8978502690057,7.187,1.094,0.178,3.8,1.5
0,62,6200,car,1119.0372810274678,946.0072469113973,6.088,0.934,0.176,3.8,1.5
0,63,6300,car,1119.6460509233511,946.1006590844938,4.937,0.762,0.177,3.8,1.5
0,64,6400,car,1120.1397217061356,946.1768998973802,3.742,0.581,0.177,3.8,1.5
0,65,6500,car,1120.5139511235934,946.2349809878568,2.514,0.392,0.176,3.8,1.5
0,66,6600,car,1120.765365631459,946.2741374370322,1.263,0.197,0.173,3.8,1.5
0,67,6700,car,1120.891659434323,946.2938477903801,1.263,0.197,0.174,3.8,1.5
1,1,100,car,1046.941331444348,947.0342945979596,1.331,-0.101,-0.164,3.8,1.5
1,2,200,car,1047.0744170537043,947.0241840603495,2.649,-0.2,-0.154,3.8,1.5
