track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
0,1,100,car,1020.983482605723,950.5664499920691,1.155,-0.195,-0.232,3.8,1.5
0,2,200,car,1021.0989457909493,950.5469748857126,2.298,-0.387,-0.228,3.8,1.5
0,3,300,car,1021.32873918401,950.5082887122436,3.419,-0.574,-0.228,3.8,1.5
0,4,400,car,1021.6706310858174,950.4509126979597,4.507,-0.753,-0.225,3.8,1.5
0,5,500,car,1022.1213563508898,950.3756091677561,5.554,-0.922,-0.221,3.8,1.5
0,6,600,car,1022.6767088733619,950.2833594388413,6.549,-1.08,-0.214,3.8,1.5
0,7,700,car,1023.3316560831211,950.1753366387047,7.488,-1.225,-0.202,3.8,1.5
0,8,800,car,1024.080480535881,950.0528741519773,8.364,-1.354,-0.202,3.8,1.5
0,9,900,car,1024.9169295803554,949.917430003126,9.174,-1.469,-0.196,3.8,1.5
0,10,1000,car,1025.8343670483125,949.7705513904777,9.916,-1.567,-0.19,3.8,1.5
0,11,1100,car,1026.825929058509,949.6138387563716,10.587,-1.649,-0.187,3.8,1.5
0,12,1200,car,1027.884678970373,949.448910744156,11.191,-1.715,-0.183,3.8,1.5
0,13,1300,car,1029.0037454604303,949.277372185583,11.727,-1.766,-0.176,3.8,1.5
0,14,1400,car,1030.176442775131,949.1007868939421,12.199,-1.801,-0.172,3.8,1.5
0,15,1500,car,1031.3963817515285,948.9206525988534,12.612,-1.823,-0.166,3.8,1.5
0,16,1600,car,1032.6575553321713,948.7383821882977,12.969,-1.831,-0.161,3.8,1.5
0,17,1700,car,1033.9544083593642,948.5552901029572,13.275,-1.827,-0.155,3.8,1.5
0,18,1800,car,1035.281874155829,948.3725820407512,13.535,-1.812,-0.15,3.8,1.5
0,19,1900,car,1036.6354069363151,948.1913512917843,13.756,-1.788,-0.143,3.8,1.5
0,20,2000,car,1038.0109863603457,948.012577026628,13.941,-1.755,-0.133,3.8,1.5
0,21,2100,car,1039.4051105116441,947.8371266129573,14.097,-1.714,-0.127,3.8,1.5
0,22,2200,car,1040.814772087952,947.6657611824961,14.227,-1.666,-0.121,3.8,1.5
0,23,2300,car,1042.2374288368112,947.4991435954844,14.335,-1.613,-0.118,3.8,1.5
0,24,2400,car,1043.6709628329115,947.3378451168815,14.427,-1.555,-0.112,3.8,1.5
0,25,2500,car,1045.1136380776136,947.1823572240545,14.504,-1.493,-0.108,3.8,1.5
0,26,2600,car,1046.5640529831485,947.0330998209577,14.57,-1.427,-0.101,3.8,1.5
0,27,2700,car,1048.021085048738,946.890430920036,14.628,-1.358,-0.097,3.8,1.5
0,28,2800,car,1049.483858338694,946.7546558905783,14.678,-1.286,-0.09,3.8,1.5
0,29,2900,car,1050.9516943148092,946.6260356715301,14.724,-1.212,-0.083,3.8,1.5
0,30,3000,car,1052.424066394987,946.5047929732085,14.765,-1.137,-0.079,3.8,1.5
0,31,3100,car,1053.9005696521217,946.3911194502524,14.803,-1.059,-0.072,3.8,1.5
0,32,3200,car,1055.3808957859196,946.2851813802555,14.839,-0.981,-0.065,3.8,1.5
0,33,3300,car,1056.8647972540502,946.1871224909719,14.873,-0.901,-0.059,3.8,1.5
0,34,3400,car,1058.352077359668,946.0970679685045,14.905,-0.819,-0.053,3.8,1.5
0,35,3500,car,1059.8425682601578,946.0151272952133,14.936,-0.737,-0.049,3.8,1.5
0,36,3600,car,1061.3361240568415,945.9413969192248,14.965,-0.654,-0.042,3.8,1.5
0,37,3700,car,1062.8326158795373,945.8759618496706,14.993,-0.571,-0.035,3.8,1.5
0,38,3800,car,1064.331926149264,945.8188947378072,15.02,-0.486,-0.028,3.8,1.5
0,39,3900,car,1065.8339492637665,945.770260054891,15.046,-0.401,-0.021,3.8,1.5
0,40,4000,car,1067.3385927492757,945.7301120261633,15.072,-0.316,-0.013,3.8,1.5
0,41,4100,car,1068.8457776255639,945.6984978443057,15.097,-0.23,-0.005,3.8,1.5
0,42,4200,car,1070.355442670546,945.6754584591824,15.121,-0.144,0.001,3.8,1.5
0,43,4300,car,1071.8675564809396,945.6610272560159,15.146,-0.058,0.009,3.8,1.5
0,44,4400,car,1073.3821136202475,945.6552260760302,15.17,0.028,0.011,3.8,1.5
0,45,4500,car,1074.8991295898243,945.6580681700809,15.195,0.115,0.017,3.8,1.5
0,46,4600,car,1076.418643059521,945.669560149827,15.221,0.201,0.025,3.8,1.5
0,47,4700,car,1077.9407235397832,945.6897013093114,15.247,0.288,0.037,3.8,1.5
0,48,4800,car,1079.4654636396401,945.7184856735715,15.275,0.374,0.043,3.8,1.5
0,49,4900,car,1080.9929655709498,945.7558976801411,15.304,0.46,0.048,3.8,1.5
0,50,5000,car,1082.5233374722875,945.8019128041072,15.333,0.546,0.054,3.8,1.5
0,51,5100,car,1084.056680142063,945.856495606264,15.364,0.631,0.06,3.8,1.5
0,52,5200,car,1085.5930636272308,945.9195980050633,15.395,0.716,0.067,3.8,1.5
0,53,5300,car,1087.1325158673114,945.9911560738537,15.425,0.799,0.071,3.8,1.5
